Unnamed: 0,text,place,uri,collector,area,lat,lon,normtext,GPTnorm
38761,Η καμήλα για να άσπρο και δεν βγαίνει αγοραστής,"Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/147280,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264,Η καμήλα για να άσπρο και δεν βγαίνει αγοραστής,Η καμήλα γερνά άσπρη και δεν βγαίνει αγοραστής
105442,Κι ο μεγάλος γάμος ντράβαλα κι ο μικρός ντανταρούκια,"Αρκαδία, Κυνουρία, Βούρβουρα",http://hdl.handle.net/20.500.11853/157540,"Ρωμαίος, Κωνσταντίνος Α.",Αρκαδία,38.0368583,23.6689264,Κι ο μεγάλος γάμος ντράβαλα κι ο μικρός ντανταρούκια,Κι ο μεγάλος γάμος μπελάδες κι ο μικρός παιχνιδάκια
61738,"Το γίδι άμα κόβει από την κοπή, ή θα χαθή, ή ο λύκος θαν το φάη","Αρκαδία, Γορτυνία, Λάστα",http://hdl.handle.net/20.500.11853/278158,"Λάσκαρης, Ν.",Αρκαδία,38.0368583,23.6689264,"Το γίδι άμα κόβει από την κοπή, ή θα χαθή, ή ο λύκος θαν το φάη","Το γίδι άμα κόβει από την κοπή, ή θα χαθεί, ή ο λύκος θα το φάει"
106492,Ξύπνα γριά να σε ξεκονιδιάσω,"Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/288524,"Σακελλαριάδης, Χ.",Αρκαδία,38.0368583,23.6689264,Ξύπνα γριά να σε ξεκονιδιάσω,Ξύπνα γρια να σε ξεψαχνίσω
40293,Τί να κάνη ο κρύος του παγωμένου!,"Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/273774,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264,Τί να κάνη ο κρύος του παγωμένου!,Τι να κάνει ο κρύος του παγωμένου!
38448,"Ένα χέρι η εργασία, τ' άλλο η οικονομία","Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/171060,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264,"Ένα χέρι η εργασία, τ' άλλο η οικονομία","Ένα χέρι η εργασία, τ' άλλο η οικονομία"
39425,Ξέρ΄ ο βλάχος τι εν το χαβιάρι!,"Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/289424,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264,Ξέρ΄ ο βλάχος τι εν το χαβιάρι!,Ξέρει ο βλάχος τι είναι το χαβιάρι!
54615,Γαιδούρι π' αναγέλασες στην πόρτα σου το έδεσες,"Αρκαδία, Κυνουρία, Θυρέα",http://hdl.handle.net/20.500.11853/150523,"Κουτίβας, Σταύρος",Αρκαδία,38.0368583,23.6689264,Γαιδούρι π' αναγέλασες στην πόρτα σου το έδεσες,"Γαϊδούρι που αναγκέλασες, στην πόρτα σου το έδεσες"
61790,Χαρά στα μάτια που θα ιδούν δυό λαμπρές μιά ημέρα,"Αρκαδία, Γορτυνία, Λάστα",http://hdl.handle.net/20.500.11853/275748,"Λάσκαρης, Ν.",Αρκαδία,38.0368583,23.6689264,Χαρά στα μάτια που θα ιδούν δυό λαμπρές μιά ημέρα,Χαρά στα μάτια που θα δουν δυό λάμπρες μια ημέρα
16302,Ο μαραγκός είναι μαράζι,"Αρκαδία, Δημητσάνα",http://hdl.handle.net/20.500.11853/278922,"Ζευγώλη – Γλέζου, Διαλεχτή",Αρκαδία,38.0368583,23.6689264,Ο μαραγκός είναι μαράζι,Ο μαραγκός είναι μαράζι
39657,Όποιος βρίσκει και γαμεί τύφλα τον κι' αν παντρευτή,"Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/252739,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264,Όποιος βρίσκει και γαμεί τύφλα τον κι' αν παντρευτή,"Όποιος βρίσκει και γαμεί, τύφλα τον κι αν παντρευτεί"
39783,"Όσοι φορούν μαχαίρι, δεν είναι ούλοι μαγέροι","Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/279964,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264,"Όσοι φορούν μαχαίρι, δεν είναι ούλοι μαγέροι","Όσοι φορούν μαχαίρι, δεν είναι όλοι μαγέροι"
38663,Επέρυσι εκάη κι' εφέτος εβρόμησεν,Αρκαδία,http://hdl.handle.net/20.500.11853/252439,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264,Επέρυσι εκάη κι' εφέτος εβρόμησεν,Πέρυσι κάηκε κι εφέτος βρόμησε
105487,Σόβρυαξε,"Αρκαδία, Κυνουρία, Βούρβουρα",http://hdl.handle.net/20.500.11853/157536,"Ρωμαίος, Κωνσταντίνος Α.",Αρκαδία,38.0368583,23.6689264,Σόβρυαξε,Ξημέρωσε
111111,Κόβει των στσυλλιών κλαρί,"Αρκαδία, Γορτυνία, Τρόπαια",http://hdl.handle.net/20.500.11853/205652,"Σταυρόπουλος, Κ.",Αρκαδία,38.0368583,23.6689264,Κόβει των στσυλλιών κλαρί,Κόβει των σκυλιών κλαρί
88594,Τάβαψε μαύρα,"Αρκαδία, Κυνουρία",http://hdl.handle.net/20.500.11853/280372,"Νεστορίδης, Κ.",Αρκαδία,38.0368583,23.6689264,Τάβαψε μαύρα,Τα 'βαψε μαύρα
97509,Πάφτωχος και σο πανηγύρι πλούσιος,"Αρκαδία, Δημητσάνα",http://hdl.handle.net/20.500.11853/253032,"Παπανικητόπουλος, Αντώνιος",Αρκαδία,38.0368583,23.6689264,Πάφτωχος και σο πανηγύρι πλούσιος,Φτωχός και στο πανηγύρι πλούσιος
53698,Είναι στ' άνθια του,Αρκαδία,http://hdl.handle.net/20.500.11853/197999,"Κουκουλές, Φαίδων",Αρκαδία,38.0368583,23.6689264,Είναι στ' άνθια του,Είναι στα άνθη του
106441,Κύριε ελέησον παπαδιά πέντε μήνους δυο παιδιά κι' άλλα τόσα στην κοιλιά,"Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/252481,"Σακελλαριάδης, Χ.",Αρκαδία,38.0368583,23.6689264,Κύριε ελέησον παπαδιά πέντε μήνους δυο παιδιά κι' άλλα τόσα στην κοιλιά,"            Κύριε ελέησον παπαδιά, πέντε μήνες δυο παιδιά κι' άλλα τόσα στην κοιλιά"
105383,Αντάρα και σιαντάρα κατσιαχούρχουρη γαϊδάρα!,"Αρκαδία, Κυνουρία, Βούρβουρα",http://hdl.handle.net/20.500.11853/157531,"Ρωμαίος, Κωνσταντίνος Α.",Αρκαδία,38.0368583,23.6689264,Αντάρα και σιαντάρα κατσιαχούρχουρη γαϊδάρα!,Αντάρα και σιαντάρα κατσαχούρδουλη γαϊδάρα!
40525,Του έσβυσε το καντήλι,"Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/205778,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264,Του έσβυσε το καντήλι,Του έσβησε το καντήλι
40044,Σα σε θέλουν οι πολλοί δε σε θέλουν οι καλοί,"Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/252806,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264,Σα σε θέλουν οι πολλοί δε σε θέλουν οι καλοί,Άμα σε θέλουν οι πολλοί δε σε θέλουν οι καλοί
106598,"Σάν ιδώ, σαν ιδώ, σάν καλύτερα να δώ","Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/172849,"Σακελλαριάδης, Χ.",Αρκαδία,38.0368583,23.6689264,"Σάν ιδώ, σαν ιδώ, σάν καλύτερα να δώ","Άμα δω, άμα δω, άμα καλύτερα να δω"
106464,Με το νου πλουταίν' η κόρη με το νου κ' η ακαμάτρα,"Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/252471,"Σακελλαριάδης, Χ.",Αρκαδία,38.0368583,23.6689264,Με το νου πλουταίν' η κόρη με το νου κ' η ακαμάτρα,Με το νου πλουταίνει η κόρη με το νου κι η ακαμάτρα
54678,"Όποιος κλαίει για πολλούς, στραβώνεται","Αρκαδία, Κυνουρία, Θυρέα",http://hdl.handle.net/20.500.11853/213628,"Κουτίβας, Σταύρος",Αρκαδία,38.0368583,23.6689264,"Όποιος κλαίει για πολλούς, στραβώνεται","Όποιος κλαίει για πολλούς, στραβώνεται"
97490,Γειτόνισσα μαλώνει κι εγώ σ' ατσάλι στέκω,"Αρκαδία, Δημητσάνα",http://hdl.handle.net/20.500.11853/204712,"Παπανικητόπουλος, Αντώνιος",Αρκαδία,38.0368583,23.6689264,Γειτόνισσα μαλώνει κι εγώ σ' ατσάλι στέκω,Γειτόνισσα μαλώνει κι εγώ σ' ατσάλι στέκομαι
75276,"Πέτρα που κυλάει, μαλλί δεν πιάνει","Αρκαδία, Κυνουρία, Βούρβουρα",http://hdl.handle.net/20.500.11853/246538,"Μαντζουράνης, Κ. Ι.",Αρκαδία,38.0368583,23.6689264,"Πέτρα που κυλάει, μαλλί δεν πιάνει","Πέτρα που κυλάει, χορτάρι δεν πιάνει"
40603,Τώρα πια στ' απότρυγα,"Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/147349,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264,Τώρα πια στ' απότρυγα,Τώρα πια στα αποτρύγα.
37767,"Άμα είσαι άτυχος, πάτνα άτύχης θάσαι","Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/147285,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264,"Άμα είσαι άτυχος, πάτνα άτύχης θάσαι","Άμα είσαι άτυχος, πάντα άτυχος θα 'σαι"
40448,Τον άντρα δεν τον κοιτάνε στα μούτρα,"Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/147572,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264,Τον άντρα δεν τον κοιτάνε στα μούτρα,Τον άντρα δεν τον κοιτάνε στα μούτρα
39419,Ξένος κι αλλότριος,"Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/205987,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264,Ξένος κι αλλότριος,Ξένος κι αλλότριος
75207,Η σκύλα από τηβγιασύνη της κάμει τα κουτάβια στραβά,"Αρκαδία, Κυνουρία, Βούρβουρα",http://hdl.handle.net/20.500.11853/191637,"Μαντζουράνης, Κ. Ι.",Αρκαδία,38.0368583,23.6689264,Η σκύλα από τηβγιασύνη της κάμει τα κουτάβια στραβά,Η σκύλα από τη βιασύνη της κάνει τα κουτάβια στραβά
113251,"Όποιος είναι απ' όξω από το χορό, πολλά τραγούδια ξέρει","Αρκαδία, Γορτυνία, Σέρβος",http://hdl.handle.net/20.500.11853/181787,"Τρουπής, Θεόδωρος",Αρκαδία,38.0368583,23.6689264,"Όποιος είναι απ' όξω από το χορό, πολλά τραγούδια ξέρει","Όποιος είναι απ' έξω από τον χορό, πολλά τραγούδια ξέρει"
38169,Βρωμάει μπαρούτι!,Αρκαδία,http://hdl.handle.net/20.500.11853/284008,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264,Βρωμάει μπαρούτι!,Βρωμάει μπαρούτι!
111113,Μά χει το στσυλί βρακί,"Αρκαδία, Γορτυνία, Τρόπαια",http://hdl.handle.net/20.500.11853/170831,"Σταυρόπουλος, Κ.",Αρκαδία,38.0368583,23.6689264,Μά χει το στσυλί βρακί,Μά 'χει το σκυλί βρακί
113351,"Τώρα σ' ηύρα, τώρα στάκα","Αρκαδία, Γορτυνία, Σέρβος",http://hdl.handle.net/20.500.11853/158594,"Τρουπής, Θεόδωρος",Αρκαδία,38.0368583,23.6689264,"Τώρα σ' ηύρα, τώρα στάκα","Τώρα σε βρήκα, τώρα στάσου"
106320,Έχω μια πείνα του διαβόλου,"Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/252489,"Σακελλαριάδης, Χ.",Αρκαδία,38.0368583,23.6689264,Έχω μια πείνα του διαβόλου,Έχω μια πείνα του διαβόλου
61384,Αγράμματος καλόγερος γαϊδούρι με τη σέλλα,"Αρκαδία, Γορτυνία, Λάστα",http://hdl.handle.net/20.500.11853/206708,"Λάσκαρης, Ν.",Αρκαδία,38.0368583,23.6689264,Αγράμματος καλόγερος γαϊδούρι με τη σέλλα,Αγράμματος καλόγερος γαϊδούρι με τη σέλα
106448,Λίγα λόγια και δεμένα για να τα χης κερδισμένα,"Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/200572,"Σακελλαριάδης, Χ.",Αρκαδία,38.0368583,23.6689264,Λίγα λόγια και δεμένα για να τα χης κερδισμένα,Λίγα λόγια και δεμένα για να τα έχεις κερδισμένα
54596,Άντρας με μουστάκι και γυναίκα με βυζιά ορμήνεια δεν θέλει,"Αρκαδία, Κυνουρία, Θυρέα",http://hdl.handle.net/20.500.11853/150524,"Κουτίβας, Σταύρος",Αρκαδία,38.0368583,23.6689264,Άντρας με μουστάκι και γυναίκα με βυζιά ορμήνεια δεν θέλει,Άντρας με μουστάκι και γυναίκα με βυζιά ορμήνεια δεν θέλει
39877,Οχτρός αν σου χαρίση στυ κεφαλί θα χτυπήση,"Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/171140,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264,Οχτρός αν σου χαρίση στυ κεφαλί θα χτυπήση,Εχθρός αν σου χαρίσει στην κεφαλή θα χτυπήσει
113715,"Κατακαϊμένε άνθρωπε σαν πόντικας γεννιέσαι, σαν λοντάρι θρέφεσαι, σαν τη δροσιά χαλειέσαι","Αρκαδία, Λεοντάρι",http://hdl.handle.net/20.500.11853/158885,"Τσίριμπας, Δημήτριος Α.",Αρκαδία,38.0368583,23.6689264,"Κατακαϊμένε άνθρωπε σαν πόντικας γεννιέσαι, σαν λοντάρι θρέφεσαι, σαν τη δροσιά χαλειέσαι","Κατακαημένε άνθρωπε σαν ποντικός γεννιέσαι, σαν λιοντάρι θρέφεσαι, σαν τη δροσιά χάνεσαι"
37976,"Ανύπαντρος βασιλικός όθι κι αν πάη μυρίζει, κι ο παντρεμένος γάϊδαρος όθι κι αν πάη γκαρίζει","Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/147558,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264,"Ανύπαντρος βασιλικός όθι κι αν πάη μυρίζει, κι ο παντρεμένος γάϊδαρος όθι κι αν πάη γκαρίζει","Ανύπαντρος βασιλικός όπου κι αν πάει μυρίζει, κι ο παντρεμένος γάιδαρος όπου κι αν πάει γκαρίζει"
61485,Εγώ στους κάμπους κάθουμαι και στα βουνά παγαίνω,"Αρκαδία, Γορτυνία, Λάστα",http://hdl.handle.net/20.500.11853/151080,"Λάσκαρης, Ν.",Αρκαδία,38.0368583,23.6689264,Εγώ στους κάμπους κάθουμαι και στα βουνά παγαίνω,Εγώ στους κάμπους κάθομαι και στα βουνά πηγαίνω
40017,Πρώτα ΄μουν άγγελος εγώ τώρ' αγγελίζουν άλλοι,Αρκαδία,http://hdl.handle.net/20.500.11853/147042,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264,Πρώτα ΄μουν άγγελος εγώ τώρ' αγγελίζουν άλλοι,Πρώτα ήμουν άγγελος εγώ τώρα αγγελίζουν άλλοι
113120,Βλαστημάς τον καβαλλάρη που κρεμόνται τα πόδια του,"Αρκαδία, Γορτυνία, Σέρβος",http://hdl.handle.net/20.500.11853/181794,"Τρουπής, Θεόδωρος",Αρκαδία,38.0368583,23.6689264,Βλαστημάς τον καβαλλάρη που κρεμόνται τα πόδια του,Βλαστημάς τον καβαλάρη που κρέμονται τα πόδια του
75283,Στον άμμο χτίνει,"Αρκαδία, Κυνουρία, Βούρβουρα",http://hdl.handle.net/20.500.11853/191621,"Μαντζουράνης, Κ. Ι.",Αρκαδία,38.0368583,23.6689264,Στον άμμο χτίνει,Στην άμμο χτίζει
39860,Ούτε γάμος άκλαυτος ούτε λείψανο αγέλαστο,"Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/147477,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264,Ούτε γάμος άκλαυτος ούτε λείψανο αγέλαστο,Ούτε γάμος άκλαφτος ούτε λείψανο αγέλαστο
37864,Αλείφει το χάπι με μέλι,Αρκαδία,http://hdl.handle.net/20.500.11853/279803,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264,Αλείφει το χάπι με μέλι,Αλείφει το χάπι με μέλι
105449,Μόβαλες φάλια στο μυαλό,"Αρκαδία, Κυνουρία, Βούρβουρα",http://hdl.handle.net/20.500.11853/284473,"Ρωμαίος, Κωνσταντίνος Α.",Αρκαδία,38.0368583,23.6689264,Μόβαλες φάλια στο μυαλό,Έβαλες φύκια στο μυαλό
38116,Βάνει τα σκυλιά σ' αγγάρια!,Αρκαδία,http://hdl.handle.net/20.500.11853/252446,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264,Βάνει τα σκυλιά σ' αγγάρια!,Βάζει τα σκυλιά σε αγγαρεία!
84616,Θερίζουν παίρνουν τον καρπό κι η καλαμιά απομένει,"Αρκαδία, Κυνουρία",http://hdl.handle.net/20.500.11853/155097,"Νεστορίδης, Κ.",Αρκαδία,38.0368583,23.6689264,Θερίζουν παίρνουν τον καρπό κι η καλαμιά απομένει,Θερίζουν παίρνουν τον καρπό κι η καλαμιά μένει
113230,Ο λύκος έχει το σβέρκο χοντρό για να κάμη τη δουλειά μοναχός του,"Αρκαδία, Γορτυνία, Σέρβος",http://hdl.handle.net/20.500.11853/282944,"Τρουπής, Θεόδωρος",Αρκαδία,38.0368583,23.6689264,Ο λύκος έχει το σβέρκο χοντρό για να κάμη τη δουλειά μοναχός του,Ο λύκος έχει τον σβέρκο χοντρό για να κάνει τη δουλειά μοναχός του
38240,"Γλυκό το γάλα, το τυρί, πικρό το χάι χούι","Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/147467,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264,"Γλυκό το γάλα, το τυρί, πικρό το χάι χούι","Γλυκό το γάλα, το τυρί, πικρό το κακό χούι"
40507,"Τον τρελλό άμα ερμηνεύης, είσαι όμοιος ή κοντεύεις","Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/284227,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264,"Τον τρελλό άμα ερμηνεύης, είσαι όμοιος ή κοντεύεις","Τον τρελό άμα ερμηνεύεις, είσαι όμοιος ή κοντεύεις"
39430,"Ξέρεις να κλέψης; Ξέρω, Να κρύψης; Δεν εξέρω. Να ξεραθής","Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/205706,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264,"Ξέρεις να κλέψης; Ξέρω, Να κρύψης; Δεν εξέρω. Να ξεραθής",Ξέρεις να κλέψεις; Ξέρω. Να κρύψεις; Δεν ξέρω. Να ξεραθείς.
113260,Όσα σπίτια καπνίζουνε δε τα καπήζοννε νοικοκυράδες,"Αρκαδία, Γορτυνία, Σέρβος",http://hdl.handle.net/20.500.11853/253001,"Τρουπής, Θεόδωρος",Αρκαδία,38.0368583,23.6689264,Όσα σπίτια καπνίζουνε δε τα καπήζοννε νοικοκυράδες,Όσα σπίτια καπνίζουνε δε τα καπίζουν νοικοκυράδες
38358,Δός μου αγέρα καί μέτρα μίλια,"Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/147269,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264,Δός μου αγέρα καί μέτρα μίλια,Δώσε μου αέρα και μέτρα μίλια
40216,"Τα προγόνια είναι περόνια, τ' ανιψίδια απονιψίδια","Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/252789,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264,"Τα προγόνια είναι περόνια, τ' ανιψίδια απονιψίδια","Τα εγγόνια είναι περόνια, τ' ανίψια απονίψια"
40054,Σαν κρυφτόξυλο δαγκάνει,"Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/171200,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264,Σαν κρυφτόξυλο δαγκάνει,Σαν κρυφόξυλο δαγκάνει
39593,Ο τρελλός τον μεθυσμένον σαν τα μάτια του τον έχει,"Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/279968,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264,Ο τρελλός τον μεθυσμένον σαν τα μάτια του τον έχει,Ο τρελός τον μεθυσμένο σαν τα μάτια του τον έχει
75222,Κουκκί 'ταν και έσκασε,"Αρκαδία, Κυνουρία, Βούρβουρα",http://hdl.handle.net/20.500.11853/232269,"Μαντζουράνης, Κ. Ι.",Αρκαδία,38.0368583,23.6689264,Κουκκί 'ταν και έσκασε,Κουκί ήταν και έσκασε
105393,Δεν αφήκαν ξυλολίθου,"Αρκαδία, Κυνουρία, Βούρβουρα",http://hdl.handle.net/20.500.11853/207054,"Ρωμαίος, Κωνσταντίνος Α.",Αρκαδία,38.0368583,23.6689264,Δεν αφήκαν ξυλολίθου,Δεν άφησαν ξυλολίθι.
38078,Ασκημέ μου στρώσε το έλα κι ομορφέ μου τι θα φάμε,"Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/147570,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264,Ασκημέ μου στρώσε το έλα κι ομορφέ μου τι θα φάμε,Άσχημέ μου στρώσε το έλα κι όμορφέ μου τι θα φάμε
113244,"Όγοιος έχει τα γένεια, έχει και χτένια","Αρκαδία, Γορτυνία, Σέρβος",http://hdl.handle.net/20.500.11853/181824,"Τρουπής, Θεόδωρος",Αρκαδία,38.0368583,23.6689264,"Όγοιος έχει τα γένεια, έχει και χτένια","Όποιος έχει τα γένια, έχει και χτένια"
89126,Το σκυλί που σε φαγε βάλ' απ' το μαλλί του,"Αρκαδία, Τρίπολη",http://hdl.handle.net/20.500.11853/253135,"Νεστορίδης, Κ.",Αρκαδία,38.0368583,23.6689264,Το σκυλί που σε φαγε βάλ' απ' το μαλλί του,Το σκυλί που σε έφαγε βάλ' απ' το μαλλί του
40016,"Προφωνούσιμη βδομάδα, προφωνέσου νοικοκύρη, κι αν δεν έχει το πουγγί σου, πάρε πούλα το βρακί σου","Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/171398,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264,"Προφωνούσιμη βδομάδα, προφωνέσου νοικοκύρη, κι αν δεν έχει το πουγγί σου, πάρε πούλα το βρακί σου","Προφωνήσιμη βδομάδα, προφώνησε νοικοκύρη, κι αν δεν έχει το πουγγί σου, πάρε πούλα το βρακί σου"
106224,Άνθρωπο απ' άνθρωπο και σκύλι από μαντρί,"Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/157590,"Σακελλαριάδης, Χ.",Αρκαδία,38.0368583,23.6689264,Άνθρωπο απ' άνθρωπο και σκύλι από μαντρί,Άνθρωπο από άνθρωπο και σκύλο από μαντρί
38800,Η οχιά δεν μαγεύεται,"Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/290749,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264,Η οχιά δεν μαγεύεται,Η οχιά δεν μαγεύεται
106216,Άγια Βαρβάρα βαρβαρώνει Άγιος Σάββας σαβανώνει κι' άγιος Νικόλαος παραχώνει,"Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/157598,"Σακελλαριάδης, Χ.",Αρκαδία,38.0368583,23.6689264,Άγια Βαρβάρα βαρβαρώνει Άγιος Σάββας σαβανώνει κι' άγιος Νικόλαος παραχώνει,"Άγια Βαρβάρα βαρβαρώνει, Άγιος Σάββας σαβανώνει κι Άγιος Νικόλαος παραχώνει"
106488,"Νέθε, νέθ' η παπαδιά κι' ο παπάς ξεβράκωτος","Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/285490,"Σακελλαριάδης, Χ.",Αρκαδία,38.0368583,23.6689264,"Νέθε, νέθ' η παπαδιά κι' ο παπάς ξεβράκωτος","Νήθε, νήθε η παπαδιά κι ο παπάς ξεβράκωτος"
106340,Είναι για να κουβαλάς νερό μ' ένα κοφίνι τρούπιο,"Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/285491,"Σακελλαριάδης, Χ.",Αρκαδία,38.0368583,23.6689264,Είναι για να κουβαλάς νερό μ' ένα κοφίνι τρούπιο,Είναι για να κουβαλάς νερό μ' ένα κοφίνι τρύπιο
38665,Επήγε για μαλλί κι ήρθε κουρεμένος,"Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/205852,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264,Επήγε για μαλλί κι ήρθε κουρεμένος,Πήγε για μαλλί και γύρισε κουρεμένος
38983,Κάνει η κουρούνα θαύματα να φύγουν τα δαιμόνια,"Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/171207,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264,Κάνει η κουρούνα θαύματα να φύγουν τα δαιμόνια,Κάνει η κουρούνα θαύματα να φύγουν τα δαιμόνια
38955,Κάλλιο μπάχτι πάρα νόχτι,"Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/284254,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264,Κάλλιο μπάχτι πάρα νόχτι,Κάλλιο μπάχτι παρά νύχτι
103352,Με είχαν αυλή κι' αλώνι,"Αρκαδία, Μεγαλόπολη",http://hdl.handle.net/20.500.11853/157178,"Πουλάκης, Δ.",Αρκαδία,38.0368583,23.6689264,Με είχαν αυλή κι' αλώνι,Με είχαν αυλή κι' αλώνι
75269,"Όσω σε τιμάν τα ρούχα σου, δεν σε τιμάει η σειρά σου","Αρκαδία, Κυνουρία, Βούρβουρα",http://hdl.handle.net/20.500.11853/246532,"Μαντζουράνης, Κ. Ι.",Αρκαδία,38.0368583,23.6689264,"Όσω σε τιμάν τα ρούχα σου, δεν σε τιμάει η σειρά σου","Όσο σε τιμούν τα ρούχα σου, δεν σε τιμάει η γενιά σου"
38391,Δώσε φτωχού και άρρωστου και λειτουργιά μήν κάνης,"Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/171155,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264,Δώσε φτωχού και άρρωστου και λειτουργιά μήν κάνης,Δώσε φτωχού και άρρωστου και λειτουργιά μην κάνεις
40261,Της καλύτερης προβατίνας κρεμούν τα κουδούνια,"Αρκαδία, Δημητσάνα",http://hdl.handle.net/20.500.11853/272074,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264,Της καλύτερης προβατίνας κρεμούν τα κουδούνια,Της καλύτερης προβατίνας κρεμούν τα κουδούνια
106572,Πέρσι εκάη φέτος μύρισε,"Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/252467,"Σακελλαριάδης, Χ.",Αρκαδία,38.0368583,23.6689264,Πέρσι εκάη φέτος μύρισε,Πέρσι κάηκε φέτος μύρισε
