Unnamed: 0,text,place,uri,collector,area,lat,lon,normtext,GPTnorm
115460,"Το αίμα νερό δεν γένεται, τσ' ά' γενή δεν πίνεται","Εύβοια, Κονίστρα",http://hdl.handle.net/20.500.11853/158933,"Φάβης, Β.",Εύβοια,38.49417235,23.91108439913793,"Το αίμα νερό δεν γένεται, τσ' ά' γενή δεν πίνεται","Το αίμα νερό δεν γίνεται, της άβρας γενή δεν πίνεται"
115386,Η αυγή θελά ντο δείξη ποίνους μάννα θελά λείψη,"Εύβοια, Κονίστρα",http://hdl.handle.net/20.500.11853/158994,"Φάβης, Β.",Εύβοια,38.49417235,23.91108439913793,Η αυγή θελά ντο δείξη ποίνους μάννα θελά λείψη,Η αυγή θέλει να το δείξει ποιούς μάνα θέλει να λείψει
97765,"Κούρεφτον κασίδη, πάρτ' το μαλλί του","Εύβοια, Κάρυστος",http://hdl.handle.net/20.500.11853/270734,"Παπαχατζής, Ευάγγελος",Εύβοια,38.49417235,23.91108439913793,"Κούρεφτον κασίδη, πάρτ' το μαλλί του","Κούρεψε τον κασίδη, πάρ' το μαλλί του"
90195,Σάν τά όρνια στού λαίσιου,"Εύβοια, Στρόπωνες",http://hdl.handle.net/20.500.11853/276978,"Ντεγιάννης, Γ.",Εύβοια,38.49417235,23.91108439913793,Σάν τά όρνια στού λαίσιου,Σαν τα όρνια στο λαιμό.
28898,Όσο ζω και δεν πεθαίνω τόσο πιο πολλά μαθαίνω,"Εύβοια, Αγία Άννα",http://hdl.handle.net/20.500.11853/255682,"Ιωαννίδου, Μ.",Εύβοια,38.49417235,23.91108439913793,Όσο ζω και δεν πεθαίνω τόσο πιο πολλά μαθαίνω,Όσο ζω και δεν πεθαίνω τόσο πιο πολλά μαθαίνω
580,Το μη σε μέλλει μη ρωτάς ποτέ κακό μην πάθης,"Εύβοια, Κύμη",http://hdl.handle.net/20.500.11853/255780,"Αλεξανδρής, Απόστολος",Εύβοια,38.49417235,23.91108439913793,Το μη σε μέλλει μη ρωτάς ποτέ κακό μην πάθης,Το μη σε μέλει μη ρωτάς ποτέ κακό μην πάθεις
115432,Πειότερ' αρνιά στο μακελλειό πάρα παλαιοπροβατίνες,"Εύβοια, Κονίστρα",http://hdl.handle.net/20.500.11853/158989,"Φάβης, Β.",Εύβοια,38.49417235,23.91108439913793,Πειότερ' αρνιά στο μακελλειό πάρα παλαιοπροβατίνες,Περισσότερα αρνιά στο μακελειό παρά παλαιοπροβατίνες
59667,Άγια μου Παρασκευή δοσ' μου σύκα και σταφύλι Παρ' το καλαθάκι σου και έλα,Εύβοια,http://hdl.handle.net/20.500.11853/150651,"Κυριαζόπουλος, Σπυρίδων Δ.",Εύβοια,38.49417235,23.91108439913793,Άγια μου Παρασκευή δοσ' μου σύκα και σταφύλι Παρ' το καλαθάκι σου και έλα,Άγια μου Παρασκευή δώσ' μου σύκα και σταφύλι Πάρε το καλαθάκι σου και έλα
115369,Δούλευγουν τ' άλογα τσαί τρώνε τα γαϊδούρια,"Εύβοια, Κονίστρα",http://hdl.handle.net/20.500.11853/177355,"Φάβης, Β.",Εύβοια,38.49417235,23.91108439913793,Δούλευγουν τ' άλογα τσαί τρώνε τα γαϊδούρια,Δούλευαν τα άλογα και τρώνε τα γαϊδούρια
97808,"Όποιος πειναει για να πλουτήση, μόν' η πείνα θα του μείνη","Εύβοια, Κάρυστος",http://hdl.handle.net/20.500.11853/255718,"Παπαχατζής, Ευάγγελος",Εύβοια,38.49417235,23.91108439913793,"Όποιος πειναει για να πλουτήση, μόν' η πείνα θα του μείνη","Όποιος πεινάει για να πλουτίσει, μόνο η πείνα θα του μείνει"
97773,"Μεγάλα φας, μεγάλα πιής, μεγάλο λόγο να μη πης","Εύβοια, Κάρυστος",http://hdl.handle.net/20.500.11853/205067,"Παπαχατζής, Ευάγγελος",Εύβοια,38.49417235,23.91108439913793,"Μεγάλα φας, μεγάλα πιής, μεγάλο λόγο να μη πης","Φάε μεγάλα, πιες μεγάλα, μεγάλο λόγο να μη πεις"
28849,Να πεθάν΄ η πεθερά σ΄ να βρης τη μοναξά σου,"Εύβοια, Αγία Άννα",http://hdl.handle.net/20.500.11853/255669,"Ιωαννίδου, Μ.",Εύβοια,38.49417235,23.91108439913793,Να πεθάν΄ η πεθερά σ΄ να βρης τη μοναξά σου,Να πεθάνει η πεθερά σου να βρεις τη μοναξιά σου
59684,Ας γίνω νύφη ακόμα μια φορά και ξέρω πως καμαρώνω,Εύβοια,http://hdl.handle.net/20.500.11853/288180,"Κυριαζόπουλος, Σπυρίδων Δ.",Εύβοια,38.49417235,23.91108439913793,Ας γίνω νύφη ακόμα μια φορά και ξέρω πως καμαρώνω,Ας γίνω νύφη ακόμα μια φορά και ξέρω πως καμαρώνω
97708,"Άρρητα ρήματα, κουκκιά μαγερεμένα","Εύβοια, Κάρυστος",http://hdl.handle.net/20.500.11853/271888,"Παπαχατζής, Ευάγγελος",Εύβοια,38.49417235,23.91108439913793,"Άρρητα ρήματα, κουκκιά μαγερεμένα","Άρρητα ρήματα, κουκιά μαγειρεμένα"
37499,Κατά τον Μαστρογιάννη και τα κοπέλλια του,"Εύβοια, Κύμη",http://hdl.handle.net/20.500.11853/210975,"Καλύβη, Καλή Μ.",Εύβοια,38.49417235,23.91108439913793,Κατά τον Μαστρογιάννη και τα κοπέλλια του,Κατά τον Μαστρογιάννη και τα κοπέλια του
37523,"Όποιος ρωτάει τον κόσμο, τον κόσμο παίρνει","Εύβοια, Κύμη",http://hdl.handle.net/20.500.11853/246707,"Καλύβη, Καλή Μ.",Εύβοια,38.49417235,23.91108439913793,"Όποιος ρωτάει τον κόσμο, τον κόσμο παίρνει","Όποιος ρωτάει τον κόσμο, τον κόσμο παίρνει"
115382,Η αγιά Βαρβάρα 'μίλησε κι' ο Σάββας απεκρίθη ο αγιό Νικόλας έφτασε με τα χιόνια φορτωμένος ή θα βρέξη ή θα χιονίση ή τα πρόβατα θα σταλίση,"Εύβοια, Μέση",http://hdl.handle.net/20.500.11853/158924,"Φάβης, Β.",Εύβοια,38.49417235,23.91108439913793,Η αγιά Βαρβάρα 'μίλησε κι' ο Σάββας απεκρίθη ο αγιό Νικόλας έφτασε με τα χιόνια φορτωμένος ή θα βρέξη ή θα χιονίση ή τα πρόβατα θα σταλίση,Η αγία Βαρβάρα μίλησε κι ο Σάββας αποκρίθηκε ο άγιος Νικόλας έφτασε με τα χιόνια φορτωμένος ή θα βρέξει ή θα χιονίσει ή τα πρόβατα θα σταλίσουν
37520,Όποιος καεί πο το κουρκούτι φυσάει και το γιαούρτι,"Εύβοια, Κύμη",http://hdl.handle.net/20.500.11853/232605,"Καλύβη, Καλή Μ.",Εύβοια,38.49417235,23.91108439913793,Όποιος καεί πο το κουρκούτι φυσάει και το γιαούρτι,Όποιος καεί από το κουρκούτι φυσάει και το γιαούρτι
29025,Το κούτσουρ' σε λιθάρι,"Εύβοια, Αγία Άννα",http://hdl.handle.net/20.500.11853/145009,"Ιωαννίδου, Μ.",Εύβοια,38.49417235,23.91108439913793,Το κούτσουρ' σε λιθάρι,Το κούτσουρο σε λιθάρι
90186,Κουλλάει σαν του βάτου,"Εύβοια, Στρόπωνες",http://hdl.handle.net/20.500.11853/155761,"Ντεγιάννης, Γ.",Εύβοια,38.49417235,23.91108439913793,Κουλλάει σαν του βάτου,Κολλάει σαν τον βάτο
97716,"Αν απαντήσης αγά, δεσπότη, γάιδαρο καί γουρούνι, πώς χαιρετίσεις αυτούς; Ώρα καλή, αγά μου, μετάνοια, δεσπότη μου, γιά σου και συ γουρούνι, γάιδαρε","Εύβοια, Κάρυστος",http://hdl.handle.net/20.500.11853/156748,"Παπαχατζής, Ευάγγελος",Εύβοια,38.49417235,23.91108439913793,"Αν απαντήσης αγά, δεσπότη, γάιδαρο καί γουρούνι, πώς χαιρετίσεις αυτούς; Ώρα καλή, αγά μου, μετάνοια, δεσπότη μου, γιά σου και συ γουρούνι, γάιδαρε","Αν απαντήσεις αγά, δεσπότη, γάιδαρο και γουρούνι, πώς χαιρετάς αυτούς; Ώρα καλή, αγά μου, μετάνοια, δεσπότη μου, γεια σου και συ γουρούνι, γάιδαρε"
113604,"Όποιος προβατεί σιγά-σιγά, παγαίνει τσ' όποιος διάξεται ξομένει",Εύβοια,http://hdl.handle.net/20.500.11853/158653,"Τσαντίλης, Χαρ.",Εύβοια,38.49417235,23.91108439913793,"Όποιος προβατεί σιγά-σιγά, παγαίνει τσ' όποιος διάξεται ξομένει","Όποιος προβατεί σιγά-σιγά, πάει κι όποιος διάζεται ξομένει"
589,Το ψέμα ψούγεται κ' η αλήθεια βασιλεύγει,"Εύβοια, Κύμη",http://hdl.handle.net/20.500.11853/140789,"Αλεξανδρής, Απόστολος",Εύβοια,38.49417235,23.91108439913793,Το ψέμα ψούγεται κ' η αλήθεια βασιλεύγει,Το ψέμα ψόγεται κι η αλήθεια βασιλεύει
77361,"Μαλώνουμε, συνυφάδα; Στα νύχια στέκουμαι","Εύβοια, Αγία Άννα",http://hdl.handle.net/20.500.11853/200688,"Μέγας, Γ. Α.",Εύβοια,38.49417235,23.91108439913793,"Μαλώνουμε, συνυφάδα; Στα νύχια στέκουμαι","Μαλώνουμε, συνυφάδα; Στα νύχια στέκομαι"
10092,Είπε γάιδαρος του μ πιτνό κιφάλα,"Εύβοια, Αγία Άννα",http://hdl.handle.net/20.500.11853/275065,"Δημητρίου, Ιωάννης",Εύβοια,38.49417235,23.91108439913793,Είπε γάιδαρος του μ πιτνό κιφάλα,Είπε γάιδαρος του μ μικρό κεφάλι
115342,Άρα μάρα τσαί κατσή καμάρα,"Εύβοια, Κονίστρα",http://hdl.handle.net/20.500.11853/158985,"Φάβης, Β.",Εύβοια,38.49417235,23.91108439913793,Άρα μάρα τσαί κατσή καμάρα,Άρα μάρα και κακή καμάρα
513,Ούλα του νέου πρέπουν του μα το νοικοκυριό όχι,"Εύβοια, Κύμη",http://hdl.handle.net/20.500.11853/286425,"Αλεξανδρής, Απόστολος",Εύβοια,38.49417235,23.91108439913793,Ούλα του νέου πρέπουν του μα το νοικοκυριό όχι,"Όλα του νέου πρέπουν, μα το νοικοκυριό όχι"
59674,"Αν άκουε ο Θεός τον κόρακα, γαϊδούρι δεν θα υπήρχε",Εύβοια,http://hdl.handle.net/20.500.11853/179140,"Κυριαζόπουλος, Σπυρίδων Δ.",Εύβοια,38.49417235,23.91108439913793,"Αν άκουε ο Θεός τον κόρακα, γαϊδούρι δεν θα υπήρχε","Αν άκουγε ο Θεός τον κόρακα, γαϊδούρι δεν θα υπήρχε"
97714,Αλί που τόχει η κούτρα του να κατεβάζη ψείρα,"Εύβοια, Κάρυστος",http://hdl.handle.net/20.500.11853/169810,"Παπαχατζής, Ευάγγελος",Εύβοια,38.49417235,23.91108439913793,Αλί που τόχει η κούτρα του να κατεβάζη ψείρα,Αλί που το 'χει η κούτρα του να κατεβάζει ψείρα
97712,"Ακάλεστος μουσαφίρης, καθάριος νοικοκύρης","Εύβοια, Κάρυστος",http://hdl.handle.net/20.500.11853/156726,"Παπαχατζής, Ευάγγελος",Εύβοια,38.49417235,23.91108439913793,"Ακάλεστος μουσαφίρης, καθάριος νοικοκύρης","Ακάλεστος μουσαφίρης, καθαρός νοικοκύρης"
115380,"Εψές πέθαν' ο άντρας μου, προχτές ο γάϊδαρός μου σήμερο πάει τσ' ο χοιούρος μου τσαί ποιόν να πρωτοκλάψω, ας κλάψω 'γω το γάιδαρο που πήγαινα στο μύλο τσ' άντρας μ' ας τρώη χούματα τσ' εγώ τρώου το χοιούρο","Εύβοια, Κονίστρα",http://hdl.handle.net/20.500.11853/158972,"Φάβης, Β.",Εύβοια,38.49417235,23.91108439913793,"Εψές πέθαν' ο άντρας μου, προχτές ο γάϊδαρός μου σήμερο πάει τσ' ο χοιούρος μου τσαί ποιόν να πρωτοκλάψω, ας κλάψω 'γω το γάιδαρο που πήγαινα στο μύλο τσ' άντρας μ' ας τρώη χούματα τσ' εγώ τρώου το χοιούρο","Χθες πέθανε ο άντρας μου, προχθές ο γάιδαρός μου, σήμερα πάει κι ο χοίρος μου και ποιον να πρωτοκλάψω, ας κλάψω εγώ το γάιδαρο που πήγαινα στο μύλο, ο άντρας μου ας τρώει χώματα κι εγώ τρώω το χοίρο."
115376,Έρκετ' η μεγάλη Πέφτη τσ΄ άντρας μου βρατσί δεν έχει,"Εύβοια, Κονίστρα",http://hdl.handle.net/20.500.11853/255727,"Φάβης, Β.",Εύβοια,38.49417235,23.91108439913793,Έρκετ' η μεγάλη Πέφτη τσ΄ άντρας μου βρατσί δεν έχει,Έρχεται η μεγάλη Πέμπτη κι ο άντρας μου βρακί δεν έχει
581,"Το μισακό βόγδι, ο λύκος το τρώει","Εύβοια, Κύμη",http://hdl.handle.net/20.500.11853/282068,"Αλεξανδρής, Απόστολος",Εύβοια,38.49417235,23.91108439913793,"Το μισακό βόγδι, ο λύκος το τρώει","Το μισό βόδι, ο λύκος το τρώει"
410,Κάη η γραία με το κουρκούτι και φυσάει το γιαούρτι,"Εύβοια, Κύμη",http://hdl.handle.net/20.500.11853/267481,"Αλεξανδρής, Απόστολος",Εύβοια,38.49417235,23.91108439913793,Κάη η γραία με το κουρκούτι και φυσάει το γιαούρτι,Κάηκε η γριά με το κουρκούτι και φυσάει το γιαούρτι
37471,Άλλαξε ο Μανωλιός κι' έβαλε τα ρούχ' αλλοιώς,"Εύβοια, Κύμη",http://hdl.handle.net/20.500.11853/192263,"Καλύβη, Καλή Μ.",Εύβοια,38.49417235,23.91108439913793,Άλλαξε ο Μανωλιός κι' έβαλε τα ρούχ' αλλοιώς,Άλλαξε ο Μανωλιός κι' έβαλε τα ρούχα αλλιώς
59682,Απόχτησε ο κασίδης μαλλιά και δεν ξέρει τι να κάνη,Εύβοια,http://hdl.handle.net/20.500.11853/270810,"Κυριαζόπουλος, Σπυρίδων Δ.",Εύβοια,38.49417235,23.91108439913793,Απόχτησε ο κασίδης μαλλιά και δεν ξέρει τι να κάνη,Απόκτησε ο κασίδης μαλλιά και δεν ξέρει τι να κάνει
10167,Πως ήτανε τ' αστέρια του ουρανού να τα τσιμπάνε οι κόττες,"Εύβοια, Αγία Άννα",http://hdl.handle.net/20.500.11853/142189,"Δημητρίου, Ιωάννης",Εύβοια,38.49417235,23.91108439913793,Πως ήτανε τ' αστέρια του ουρανού να τα τσιμπάνε οι κόττες,Πως ήτανε τ' αστέρια του ουρανού να τα τσιμπάνε οι κότες
113588,"Κάλλιο θερίου γλώσσα, μπέρι αθθρωπινή!",Εύβοια,http://hdl.handle.net/20.500.11853/179506,"Τσαντίλης, Χαρ.",Εύβοια,38.49417235,23.91108439913793,"Κάλλιο θερίου γλώσσα, μπέρι αθθρωπινή!","Κάλλιο θηρίου γλώσσα, παρά ανθρώπινη!"
10144,Όποιος κνυγάει δυό λαγούς δε πιάν κανένα,"Εύβοια, Αγία Άννα",http://hdl.handle.net/20.500.11853/165641,"Δημητρίου, Ιωάννης",Εύβοια,38.49417235,23.91108439913793,Όποιος κνυγάει δυό λαγούς δε πιάν κανένα,Όποιος κυνηγάει δυο λαγούς δεν πιάνει κανέναν
375,Ένα μήλο καί κείνο ξινό,"Εύβοια, Κύμη",http://hdl.handle.net/20.500.11853/172447,"Αλεξανδρής, Απόστολος",Εύβοια,38.49417235,23.91108439913793,Ένα μήλο καί κείνο ξινό,Ένα μήλο και εκείνο ξινό
28945,Πόψε με τον άνεμο ταχιά με τον άγουρο και με την καινούρια τσέργα,"Εύβοια, Αγία Άννα",http://hdl.handle.net/20.500.11853/145031,"Ιωαννίδου, Μ.",Εύβοια,38.49417235,23.91108439913793,Πόψε με τον άνεμο ταχιά με τον άγουρο και με την καινούρια τσέργα,"Απόψε με τον άνεμο, αύριο με τον άγουρο και με την καινούρια τσέργα"
113603,"Όποιος προβατεί με μέτρα, ε φφοβάται ούτε την πέτρα",Εύβοια,http://hdl.handle.net/20.500.11853/282738,"Τσαντίλης, Χαρ.",Εύβοια,38.49417235,23.91108439913793,"Όποιος προβατεί με μέτρα, ε φφοβάται ούτε την πέτρα","Όποιος προπατεί με μέτρα, δεν φοβάται ούτε την πέτρα"
556,Τ' αγκάθθια του καλοτσαιριού μαρούλια είν' του χειμώνα,"Εύβοια, Κύμη",http://hdl.handle.net/20.500.11853/206484,"Αλεξανδρής, Απόστολος",Εύβοια,38.49417235,23.91108439913793,Τ' αγκάθθια του καλοτσαιριού μαρούλια είν' του χειμώνα,Τα αγκάθια του καλοκαιριού μαρούλια είναι του χειμώνα
10192,Του κανάτ π' πάει πουλλές βουλές 'ς τη βρύσ' κάπουτι δε θα γυρίσ',"Εύβοια, Αγία Άννα",http://hdl.handle.net/20.500.11853/202716,"Δημητρίου, Ιωάννης",Εύβοια,38.49417235,23.91108439913793,Του κανάτ π' πάει πουλλές βουλές 'ς τη βρύσ' κάπουτι δε θα γυρίσ',Το κανάτι που πάει πολλές βολές στη βρύση κάποτε δε θα γυρίσει
28653,Από Άγουστο χειμώνα και από Μάρτη καλοκαίρι,"Εύβοια, Αγία Άννα",http://hdl.handle.net/20.500.11853/145026,"Ιωαννίδου, Μ.",Εύβοια,38.49417235,23.91108439913793,Από Άγουστο χειμώνα και από Μάρτη καλοκαίρι,Από Αύγουστο χειμώνα και από Μάρτη καλοκαίρι
97736,Ευχή γονιού γύρευε και τα βουνά ανέβαινε,"Εύβοια, Κάρυστος",http://hdl.handle.net/20.500.11853/169816,"Παπαχατζής, Ευάγγελος",Εύβοια,38.49417235,23.91108439913793,Ευχή γονιού γύρευε και τα βουνά ανέβαινε,Ευχή γονιού γύρευε και τα βουνά ανέβαινε
28964,Σαρανταήμερο σαράντα πόστες αλλάζει καιρός!,"Εύβοια, Αγία Άννα",http://hdl.handle.net/20.500.11853/255685,"Ιωαννίδου, Μ.",Εύβοια,38.49417235,23.91108439913793,Σαρανταήμερο σαράντα πόστες αλλάζει καιρός!,Σαρανταήμερο σαράντα φορές αλλάζει καιρός!
28694,Δεν πάμ' να γελάσουμε τις πεθαμένοι,"Εύβοια, Αγία Άννα",http://hdl.handle.net/20.500.11853/255681,"Ιωαννίδου, Μ.",Εύβοια,38.49417235,23.91108439913793,Δεν πάμ' να γελάσουμε τις πεθαμένοι,Δεν πάμε να γελάσουμε τους πεθαμένους
29005,Τηνε πήρανε χέρι ποδάρι,"Εύβοια, Αγία Άννα",http://hdl.handle.net/20.500.11853/255684,"Ιωαννίδου, Μ.",Εύβοια,38.49417235,23.91108439913793,Τηνε πήρανε χέρι ποδάρι,Την πήρανε χέρι πόδι
479,Ο Μανόλης με τα λόγια κτίζει ανώγεια και κατώγεια,"Εύβοια, Κύμη",http://hdl.handle.net/20.500.11853/206474,"Αλεξανδρής, Απόστολος",Εύβοια,38.49417235,23.91108439913793,Ο Μανόλης με τα λόγια κτίζει ανώγεια και κατώγεια,Ο Μανόλης με τα λόγια κτίζει ανώγια και κατώγια
115429,Ούλους τους μήνες φόβου του τσαί τ' Απριλιού τις έντεκα τσαί τ' Απριλιού τις δεκαφτά ξεράθη η πέρδικα στ'αυγά,"Εύβοια, Κονίστρα",http://hdl.handle.net/20.500.11853/158987,"Φάβης, Β.",Εύβοια,38.49417235,23.91108439913793,Ούλους τους μήνες φόβου του τσαί τ' Απριλιού τις έντεκα τσαί τ' Απριλιού τις δεκαφτά ξεράθη η πέρδικα στ'αυγά,Όλους τους μήνες φοβού του τσάι κι Απριλιού τις έντεκα κι Απριλιού τις δεκαεφτά ξεράθηκε η πέρδικα στ' αυγά.
338,Αν κάμη ο Μάρτης δυό νερά κι' Απρίλης άλλο ένα χαρά 'ς εκείνο το ζευγά π' έχει 'ς τη γη σπαρμένα,"Εύβοια, Κύμη",http://hdl.handle.net/20.500.11853/278465,"Αλεξανδρής, Απόστολος",Εύβοια,38.49417235,23.91108439913793,Αν κάμη ο Μάρτης δυό νερά κι' Απρίλης άλλο ένα χαρά 'ς εκείνο το ζευγά π' έχει 'ς τη γη σπαρμένα,"Αν κάνει ο Μάρτης δυο νερά κι ο Απρίλης άλλο ένα, χαρά σ' εκείνο το ζευγάρι που έχει στη γη σπαρμένα"
28678,"Γιατί; - Για τ' αντί , 'πό 'χει τέσσερις τρύπες","Εύβοια, Αγία Άννα",http://hdl.handle.net/20.500.11853/145003,"Ιωαννίδου, Μ.",Εύβοια,38.49417235,23.91108439913793,"Γιατί; - Για τ' αντί , 'πό 'χει τέσσερις τρύπες","Γιατί; - Για το αντί, που έχει τέσσερις τρύπες"
10108,Καρτερεί σαν τη αλπού με τ' κριαριού τ' αρχίδια,"Εύβοια, Αγία Άννα",http://hdl.handle.net/20.500.11853/269700,"Δημητρίου, Ιωάννης",Εύβοια,38.49417235,23.91108439913793,Καρτερεί σαν τη αλπού με τ' κριαριού τ' αρχίδια,Περιμένει σαν την αλεπού με τα αρχίδια του κριαριού
59728,Όλοι γελούν με μένανε κι εγώ με ξερός στα γέλια,Εύβοια,http://hdl.handle.net/20.500.11853/179114,"Κυριαζόπουλος, Σπυρίδων Δ.",Εύβοια,38.49417235,23.91108439913793,Όλοι γελούν με μένανε κι εγώ με ξερός στα γέλια,            Όλοι γελούν με μένα κι εγώ ξερός στα γέλια
28937,Πήρε νερό και βράχη,"Εύβοια, Αγία Άννα",http://hdl.handle.net/20.500.11853/286936,"Ιωαννίδου, Μ.",Εύβοια,38.49417235,23.91108439913793,Πήρε νερό και βράχη,Πήρε νερό και βράχη
115407,"Μια φορά ήμαν άγγελος, τώρ' αγγελίζουν άλλοι στη βρύση που 'πινα νερό τώρα το πίνουν άλλοι","Εύβοια, Κονίστρα",http://hdl.handle.net/20.500.11853/158980,"Φάβης, Β.",Εύβοια,38.49417235,23.91108439913793,"Μια φορά ήμαν άγγελος, τώρ' αγγελίζουν άλλοι στη βρύση που 'πινα νερό τώρα το πίνουν άλλοι","Μια φορά ήμουν άγγελος, τώρα αγγελίζουν άλλοι στη βρύση που έπινα νερό τώρα το πίνουν άλλοι"
113589,Κλαίγε το νιο που δέρνεται το γέρο που τσοιμάται,Εύβοια,http://hdl.handle.net/20.500.11853/179509,"Τσαντίλης, Χαρ.",Εύβοια,38.49417235,23.91108439913793,Κλαίγε το νιο που δέρνεται το γέρο που τσοιμάται,Κλάψε τον νιο που δέρνεται τον γέρο που κοιμάται
77235,"Διολί διολί διολάκι, πάντρεψε το Μαχάκι","Εύβοια, Αγία Άννα",http://hdl.handle.net/20.500.11853/255633,"Μέγας, Γ.",Εύβοια,38.49417235,23.91108439913793,"Διολί διολί διολάκι, πάντρεψε το Μαχάκι","Λίγο λίγο λιγάκι, πάντρεψε το Μαχάκι"
97839,"Τα μαύρα νέφη του βοριά, τα κόκκινα του νότου κι αυτά τα καταμέλανα του σκύλου του σορόκου","Εύβοια, Κάρυστος",http://hdl.handle.net/20.500.11853/286204,"Παπαχατζής, Ευάγγελος",Εύβοια,38.49417235,23.91108439913793,"Τα μαύρα νέφη του βοριά, τα κόκκινα του νότου κι αυτά τα καταμέλανα του σκύλου του σορόκου","Τα μαύρα νέφη του βοριά, τα κόκκινα του νότου κι αυτά τα καταμέλανα του σκύλου του σορόκου"
10084,Έλα παππού να σ' δείξου τ' αμπελοχώραφα,"Εύβοια, Αγία Άννα",http://hdl.handle.net/20.500.11853/165632,"Δημητρίου, Ιωάννης",Εύβοια,38.49417235,23.91108439913793,Έλα παππού να σ' δείξου τ' αμπελοχώραφα,Έλα παππού να σου δείξω τα αμπελοχώραφα
37528,Ότ΄ είν΄ ο μάστορης είναι και ο κάλφας,"Εύβοια, Κύμη",http://hdl.handle.net/20.500.11853/232625,"Καλύβη, Καλή Μ.",Εύβοια,38.49417235,23.91108439913793,Ότ΄ είν΄ ο μάστορης είναι και ο κάλφας,"Ό,τι είναι ο μάστορας είναι και ο κάλφας"
553,Στίς εννιά του μακαρίτη άλλος μπαίνει μέσ' στό σπίτι,"Εύβοια, Κύμη",http://hdl.handle.net/20.500.11853/140785,"Αλεξανδρής, Απόστολος",Εύβοια,38.49417235,23.91108439913793,Στίς εννιά του μακαρίτη άλλος μπαίνει μέσ' στό σπίτι,Στις εννιά του μακαρίτη άλλος μπαίνει μες στο σπίτι
115325,Άκουσε γέροντα βουλή τσαι παιδεμένου γνώση,"Εύβοια, Κονίστρα",http://hdl.handle.net/20.500.11853/177353,"Φάβης, Β.",Εύβοια,38.49417235,23.91108439913793,Άκουσε γέροντα βουλή και παιδεμένου γνώση,Άκουσε γέροντα βουλή και παιδεμένου γνώση
10163,Ποιός σόβγανε του μάτ; Αδερφός σου. Γι΄αυτό είναι έτσι βαθιά,"Εύβοια, Αγία Άννα",http://hdl.handle.net/20.500.11853/142193,"Δημητρίου, Ιωάννης",Εύβοια,38.49417235,23.91108439913793,Ποιός σόβγανε του μάτ; Αδερφός σου. Γι΄αυτό είναι έτσι βαθιά,Ποιος σού έβγαλε το μάτι; Αδερφός σου. Γι' αυτό είναι έτσι βαθιά.
28712,Έπεσε με τη σκέπ!,"Εύβοια, Αγία Άννα",http://hdl.handle.net/20.500.11853/255677,"Ιωαννίδου, Μ.",Εύβοια,38.49417235,23.91108439913793,Έπεσε με τη σκέπ!,Έπεσε με τη σκεπή!
495,Όποιος προβατεί με μέτρα δε φοβάται σαν τη πέτρα,"Εύβοια, Κύμη",http://hdl.handle.net/20.500.11853/282065,"Αλεξανδρής, Απόστολος",Εύβοια,38.49417235,23.91108439913793,Όποιος προβατεί με μέτρα δε φοβάται σαν τη πέτρα,Όποιος περπατεί με μέτρο δε φοβάται σαν την πέτρα
10131,Όμοιος τουν όμοιον κ' η κουπριά 'ς τα λάχανα,"Εύβοια, Αγία Άννα",http://hdl.handle.net/20.500.11853/202718,"Δημητρίου, Ιωάννης",Εύβοια,38.49417235,23.91108439913793,Όμοιος τουν όμοιον κ' η κουπριά 'ς τα λάχανα,Όμοιος τον όμοιον κι η κουπριά στα λάχανα
54101,Μου πονεί το δόντι,"Εύβοια, Κριεζά",http://hdl.handle.net/20.500.11853/177082,"Κουντούρης, Γ.",Εύβοια,38.49417235,23.91108439913793,Μου πονεί το δόντι,Μου πονάει το δόντι
59763,Τα στραβά γομάρια τη νύχτα βοσκάνε,Εύβοια,http://hdl.handle.net/20.500.11853/288182,"Κυριαζόπουλος, Σπυρίδων Δ.",Εύβοια,38.49417235,23.91108439913793,Τα στραβά γομάρια τη νύχτα βοσκάνε,Τα στραβά γαϊδούρια τη νύχτα βοσκάνε
28757,Θα φάμε άραγε σταφύλια; Τι έπαθαν τα σταφύλια!,"Εύβοια, Αγία Άννα",http://hdl.handle.net/20.500.11853/290933,"Ιωαννίδου, Μ.",Εύβοια,38.49417235,23.91108439913793,Θα φάμε άραγε σταφύλια; Τι έπαθαν τα σταφύλια!,Θα φάμε άραγε σταφύλια; Τι έπαθαν τα σταφύλια!
115322,Άθρωπο από σειριά τσαί σκυλλί από μάντρα,"Εύβοια, Κονίστρα",http://hdl.handle.net/20.500.11853/158963,"Φάβης, Β.",Εύβοια,38.49417235,23.91108439913793,Άθρωπο από σειριά τσαί σκυλλί από μάντρα,Άνθρωπο από σιριά και σκυλί από μάντρα
97863,Του κιοτή η μάννα μήτε κλαίει μήτε γελάει,"Εύβοια, Κάρυστος",http://hdl.handle.net/20.500.11853/205072,"Παπαχατζής, Ευάγγελος",Εύβοια,38.49417235,23.91108439913793,Του κιοτή η μάννα μήτε κλαίει μήτε γελάει,Του κιοτή η μάνα μήτε κλαίει μήτε γελάει
